,Unnamed: 0,xi,GrantDate,PatentNo,MatchAsgName,comp,Returns
213,214,20.155780792236303,2003-12-30,6670323,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.06128926887299123
214,215,20.155780792236303,2003-12-30,6668526,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.06128926887299123
215,216,20.155780792236303,2003-12-30,6669681,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.06128926887299123
216,217,20.155780792236303,2003-12-30,6669905,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.06128926887299123
217,218,19.4285297393799,2004-02-03,6684903,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.2261368179157564
218,219,19.4285297393799,2004-02-03,6686180,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.2261368179157564
219,220,11.7749547958374,2004-02-24,6696261,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.01404632479288966
220,221,12.3895673751831,2004-03-30,6713453,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.3747571894249136
221,222,11.7749547958374,2004-02-24,6695805,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.01404632479288966
222,223,11.7749547958374,2004-02-24,6696023,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.01404632479288966
223,224,12.3895673751831,2004-03-30,6712095,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.3747571894249136
224,225,38.990234375,2004-04-06,6716004,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.1311746875131592
225,226,19.489568710327102,2004-03-23,6709428,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.16131630701831806
226,227,19.489568710327102,2004-03-23,6709412,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.16131630701831806
227,228,21.4310321807861,2004-05-04,6730660,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.1767595766153479
228,229,47.342220306396506,2004-04-20,6723062,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.5356108171185967
229,230,40.2185020446777,2004-04-27,6727101,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.19468375118714118
230,231,20.6169548034668,2004-06-01,6742760,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.07292627446841182
231,232,20.6169548034668,2004-06-01,6743523,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.07292627446841182
232,233,14.105673789978,2004-06-08,6745902,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.035009090411934216
233,234,14.105673789978,2004-06-08,6746482,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.035009090411934216
234,235,14.105673789978,2004-06-08,6746514,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.035009090411934216
235,236,43.7408294677734,2004-07-06,6759007,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.31093475093063894
236,237,36.0843391418457,2004-08-24,6780333,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.18280212464656492
237,238,13.634840965271001,2004-08-03,6770050,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08710553314496088
238,239,8.8728551864624,2004-07-20,6764686,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.0025673630332055143
239,240,8.8728551864624,2004-07-20,6764761,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.0025673630332055143
240,241,8.8728551864624,2004-07-20,6766259,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.0025673630332055143
241,242,13.634840965271001,2004-08-03,6769231,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08710553314496088
242,243,12.7604475021362,2004-10-05,6800432,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.09940294823519664
243,244,12.7604475021362,2004-10-05,6800786,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.09940294823519664
244,245,12.7604475021362,2004-10-05,6800054,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.09940294823519664
245,246,40.019947052002,2004-09-28,6797729,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.0446196350886105
246,247,42.1008720397949,2004-10-12,6802982,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.1626564125244612
247,248,39.710136413574205,2004-11-09,6814547,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.3235912346233861
248,249,37.25,2004-10-26,6808503,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.10140120426868147
249,250,40.207126617431605,2004-11-23,6821267,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.04810957115256331
250,251,40.0416679382324,2005-01-18,6844038,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.046997554480847206
251,252,45.7007713317871,2004-12-14,6830549,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.051121530617282626
252,253,21.7651443481445,2004-12-28,6835186,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.02212444317498557
253,254,21.7651443481445,2004-12-28,6835396,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.02212444317498557
254,255,12.375376701355,2005-02-15,6855489,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.026536390834612546
255,256,33.2191848754883,2005-01-25,6846161,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.12746150772657144
256,257,17.4323348999023,2005-02-08,6852103,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.007106690356618251
257,258,12.375376701355,2005-02-15,6855120,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.026536390834612546
258,259,13.175304412841802,2005-03-08,6863083,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.05585668013066813
259,260,13.175304412841802,2005-03-08,6863261,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.05585668013066813
260,261,13.175304412841802,2005-03-08,6863821,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.05585668013066813
261,262,12.830058097839402,2005-03-22,6869617,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.1047315240817148
262,263,17.4323348999023,2005-02-08,6852099,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.007106690356618251
263,264,39.7937774658203,2005-02-22,6857318,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08149474631648754
264,265,11.711623191833501,2005-03-01,6860846,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.21810609738232065
265,266,19.223352432251,2005-04-05,6875191,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.005575703399806446
266,267,11.711623191833501,2005-03-01,6861473,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.21810609738232065
267,268,12.830058097839402,2005-03-22,6869653,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.1047315240817148
268,269,35.79408645629879,2005-03-29,6872307,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.13633950261709843
269,270,12.830060000000001,2005-03-22,6869538,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.1047315240817148
270,271,42.69794,2005-05-10,6890328,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.31871462160991654
271,272,21.287689999999998,2005-04-19,6881790,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.06371326174576489
272,273,13.66213,2005-04-26,6884228,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.018155146111894116
273,274,40.08493,2005-04-12,6878105,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.2599242970300726
274,275,19.23656,2005-05-31,6899666,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08324834457483765
275,276,36.05669,2005-05-17,6892755,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.04391612866679347
276,277,13.66213,2005-04-26,6884230,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.018155146111894116
277,278,19.23656,2005-05-31,6899834,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08324834457483765
278,279,40.4383,2005-07-05,6913056,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.017694699264645904
279,280,21.59283,2005-07-26,6921381,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08033457097821214
280,281,21.59283,2005-07-26,6921380,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08033457097821214
281,282,22.43044,2005-08-09,6926695,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.09890798105987493
282,283,20.88794,2005-08-30,6936413,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.150302101400409
283,284,42.92949,2005-09-06,6939111,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.32289409666530733
284,285,43.13592,2005-10-04,6951656,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.07416850527335123
285,286,20.57037,2005-09-27,6949079,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.11029409313036911
286,287,20.57037,2005-09-27,6948522,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.11029409313036911
287,288,42.12952,2005-11-29,6969483,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.11016941427232028
288,289,19.65255,2005-10-11,6953323,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.033030888724000354
289,290,20.39039,2005-11-15,6964798,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.0416500292805281
290,291,13.719420000000001,2005-12-13,6974447,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.06593740675339221
291,292,19.989829999999998,2005-12-20,6976973,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.11900775944207978
292,293,13.719420000000001,2005-12-13,6975924,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.06593740675339221
293,294,32.969359999999995,2003-07-15,6592558,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.2564093226900985
294,295,37.44678,2005-02-01,6849039,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.2079058303763565
295,296,13.634839999999999,2004-08-03,6770148,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08710553314496088
296,297,21.43103,2004-05-04,6730054,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.1767595766153479
297,298,8.872855,2004-07-20,6764482,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.0025673630332055143
298,299,23.66488,2003-07-22,6596179,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.11788776880818601
299,300,21.13566,2003-07-01,6585696,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.021396562845053802
300,301,74.40876,2003-10-21,6635324,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.28315406359916523
301,302,19.31466,2005-06-14,6905314,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.08643819333869224
302,303,42.1449,2004-04-13,6718735,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.07494512976170681
303,304,58.05336,2003-04-22,6550493,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.009036603050613358
304,305,21.13566,2003-07-01,6585499,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.021396562845053802
305,306,39.00266,2004-05-11,6733472,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.33469229201662415
306,307,19.22335,2005-04-05,6874522,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.005575703399806446
307,308,13.66213,2005-04-26,6884232,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.018155146111894116
308,309,23.326320000000003,2003-11-18,6648922,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.03342611585170721
309,310,25.77905,2003-04-08,6544229,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.14919943449679474
310,311,19.989829999999998,2005-12-20,6977085,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.11900775944207978
311,312,19.03246,2004-03-16,6706008,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.3198711688311235
312,313,38.92902,2005-06-21,6908553,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.0840990578214338
313,314,65.90944,2003-07-08,6590033,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.5104391787373304
314,315,21.287689999999998,2005-04-19,6881337,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.06371326174576489
315,316,43.39346,2005-08-16,6929751,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.07201163854556836
316,317,33.50869,2003-06-03,6572867,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.2508970507308476
317,318,25.365679999999998,2003-03-04,6528540,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08732211422543035
318,319,21.59768,2005-10-25,6957523,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.09621615092344832
319,320,61.088840000000005,2003-05-20,6565806,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.24037042609441595
320,321,25.365679999999998,2003-03-04,6527957,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.08732211422543035
321,322,42.38572,2004-08-10,6773458,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.425934527130282
322,323,40.602059999999994,2004-11-30,6824688,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.10209935589357634
323,324,20.39039,2005-11-15,6965014,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.0416500292805281
324,325,10.865837097167999,2003-02-11,6516953,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.25245535772150723
325,326,10.306129455566401,2003-01-14,6506181,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.40303949582376364
326,327,10.865837097167999,2003-02-11,6517516,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.25245535772150723
327,328,10.306129455566401,2003-01-14,6506573,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.40303949582376364
328,329,8.39223670959473,2003-01-21,6508987,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.2785434858197287
329,330,8.39223670959473,2003-01-21,6510007,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.2785434858197287
330,331,23.4197597503662,2003-02-18,6520935,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.14959281410361802
331,332,21.8665924072266,2003-03-11,6530371,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.7561708328057957
332,333,7.23154211044312,2003-03-25,6537242,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.42496997750664256
333,334,7.23154211044312,2003-03-25,6537259,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.42496997750664256
334,335,7.23154211044312,2003-03-25,6537503,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.42496997750664256
335,336,23.605880737304698,2003-03-18,6533760,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-1.7932669695963799
336,337,8.849406242370609,2003-05-27,6569123,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.3381223774053673
337,338,8.849406242370609,2003-05-27,6569143,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.3381223774053673
338,339,8.410840034484862,2003-05-06,6558357,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.019371856202758112
339,340,22.4971084594727,2003-04-22,6551267,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.09075061141993562
340,341,12.4988765716553,2003-05-13,6562010,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.06366683573737723
341,342,13.1393604278564,2003-06-24,6582402,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.2554713585096724
342,343,11.584413528442399,2003-04-29,6555324,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.3533274288651522
343,344,8.75906467437744,2003-07-01,6585698,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.04010270326777274
344,345,8.410840034484862,2003-05-06,6558354,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.019371856202758112
345,346,8.410840034484862,2003-05-06,6558402,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.019371856202758112
346,347,8.849406242370609,2003-05-27,6568241,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.3381223774053673
347,348,6.457537651062009,2003-06-03,6572827,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.4326025002651912
348,349,4.01065444946289,2003-07-29,6599480,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.20777785527882506
349,350,6.457537651062009,2003-06-03,6572591,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.4326025002651912
350,351,8.75906467437744,2003-07-01,6585690,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.04010270326777274
351,352,13.1393604278564,2003-06-24,6583279,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.2554713585096724
352,353,8.47181797027588,2003-07-08,6589202,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.11867623216030687
353,354,8.47181797027588,2003-07-08,6589057,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.11867623216030687
354,355,23.5087947845459,2003-08-26,6610075,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.11337524434569113
355,356,4.01065444946289,2003-07-29,6599481,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.20777785527882506
356,357,8.47181797027588,2003-07-08,6589229,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.11867623216030687
357,358,8.75906467437744,2003-07-01,6586584,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.04010270326777274
358,359,5.9911189079284695,2003-07-22,6595960,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.6805436158897492
359,360,5.9911189079284695,2003-07-22,6597450,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.6805436158897492
360,361,4.01065444946289,2003-07-29,6599475,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.20777785527882506
361,362,5.9911189079284695,2003-07-22,6595961,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.6805436158897492
362,363,13.523205757141099,2003-08-05,6601721,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.0688372936171262
363,364,7.8743801116943395,2003-09-23,6623457,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.15262937360977097
364,365,5.9911189079284695,2003-07-22,6595947,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.6805436158897492
365,366,6.04851531982422,2003-09-30,6626925,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.007517518843944769
366,367,23.142511367797898,2003-08-19,6607513,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.061861352705521525
367,368,4.01065444946289,2003-07-29,6599268,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.20777785527882506
368,369,4.01065444946289,2003-07-29,6599269,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.20777785527882506
369,370,13.523205757141099,2003-08-05,6602206,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.0688372936171262
370,371,6.2464075088501,2003-10-14,6633369,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.24828150602198196
371,372,12.458891868591301,2003-09-09,6616639,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.1875373957122906
372,373,11.867591857910199,2003-09-02,6613535,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.1569904685859329
373,374,11.867591857910199,2003-09-02,6612997,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.1569904685859329
374,375,7.8743801116943395,2003-09-23,6622721,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.15262937360977097
375,376,11.490840911865199,2003-10-21,6635032,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.3032945004512601
376,377,12.6361532211304,2003-10-07,6629963,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.03525997675441697
377,378,11.490840911865199,2003-10-21,6636818,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.3032945004512601
378,379,7.8541750907897905,2003-10-28,6638252,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.13163943607305412
379,380,24.083314895629897,2003-11-04,6642047,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.43602188265511155
380,381,9.17358112335205,2003-12-09,6660489,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.25180834858656637
381,382,13.353974342346199,2003-11-11,6645182,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.1340697865519011
382,383,13.5532388687134,2003-11-25,6651835,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.014259623490117966
383,384,6.2464075088501,2003-10-14,6633368,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.24828150602198196
384,385,11.1919384002686,2004-01-06,6673047,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.007693673101261149
385,386,13.353974342346199,2003-11-11,6644309,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.1340697865519011
386,387,13.885251998901401,2003-12-02,6656680,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.17938551356545077
387,388,13.011810302734402,2003-11-18,6648855,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.112337544863901
388,389,8.498218536376951,2003-12-16,6663601,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.16848501767741336
389,390,13.5532388687134,2003-11-25,6652490,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.014259623490117966
390,391,9.17358112335205,2003-12-09,6659984,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.25180834858656637
391,392,26.9956970214844,2003-12-23,6666359,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.07216542493621032
392,393,8.40183353424072,2004-02-10,6689106,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.058523793362622735
393,394,7.85587644577026,2004-01-20,6680208,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.2722942380751366
394,395,12.3929004669189,2004-02-03,6686204,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.18714792660883223
395,396,8.40183353424072,2004-02-10,6689100,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.058523793362622735
396,397,5.00292682647705,2004-01-27,6681946,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.28281553409536997
397,398,5.00292682647705,2004-01-27,6682510,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.28281553409536997
398,399,5.00292682647705,2004-01-27,6683314,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.28281553409536997
399,400,12.3929004669189,2004-02-03,6685676,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.18714792660883223
400,401,5.00292682647705,2004-01-27,6681475,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.28281553409536997
401,402,24.2210292816162,2004-03-16,6705061,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.031886889994648324
402,403,24.938480377197298,2004-03-23,6709857,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.06544811825004522
403,404,8.67267513275146,2004-04-13,6719730,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.1081493789094386
404,405,15.2831354141235,2004-04-20,6722364,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.5046444979293415
405,406,12.9953079223633,2004-03-30,6712792,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.24306755446668296
406,407,15.2831354141235,2004-04-20,6723689,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.5046444979293415
407,408,24.6457023620605,2004-04-06,6717657,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.0745144656001835
408,409,12.9953079223633,2004-03-30,6714287,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.24306755446668296
409,410,14.1552381515503,2004-06-08,6746430,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.11036074801008156
410,411,8.67267513275146,2004-04-13,6719727,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.1081493789094386
411,412,8.67267513275146,2004-04-13,6719726,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.1081493789094386
412,413,12.2599315643311,2004-05-25,6740501,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.025181475867434026
413,414,24.457054138183604,2004-06-22,6753177,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.12352769138578626
414,415,26.567403793335,2004-04-27,6726649,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.32572341208435623
415,416,27.688505172729503,2004-05-04,6730059,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.04564397381308554
416,417,12.2599315643311,2004-05-25,6740277,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.025181475867434026
417,418,9.0978946685791,2004-06-01,6743582,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.11720391651491255
418,419,9.0978946685791,2004-06-01,6743216,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.11720391651491255
419,420,9.19045352935791,2004-06-15,6750457,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.01613961473395894
420,421,9.19045352935791,2004-06-15,6749588,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.01613961473395894
421,422,13.417355537414599,2004-07-13,6761704,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.03695647855321881
422,423,24.5719051361084,2004-06-29,6755804,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.08188262992876834
423,424,23.4420318603516,2004-07-27,6767188,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.5207622467149557
424,425,27.4014835357666,2004-07-06,6759510,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.17220684950804263
425,426,11.8023061752319,2004-08-24,6780171,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.11393297552308879
426,427,13.417355537414599,2004-07-13,6762206,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.03695647855321881
427,428,26.473279953002898,2004-08-03,6770752,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.03231440084333673
428,429,12.1567115783691,2004-08-17,6776776,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.07619743609630858
429,430,13.828887939453098,2004-08-31,6782887,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.23758672775322037
430,431,27.0068302154541,2004-09-14,6790197,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.17352392761828528
431,432,26.5711860656738,2004-09-07,6788409,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,0.1359177787015008
432,433,11.8023061752319,2004-08-24,6780169,BECTON DICKINSON AND COMPANY,BAXTER INTERNATIONAL INC,-0.11393297552308879
