,Unnamed: 0,xi,GrantDate,PatentNo,MatchAsgName,comp,Returns
434,435,18.529239999999998,2003-05-13,6562231,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.09766776113736786
435,436,64.63029,2004-09-21,6793712,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.139572141112646
436,437,61.64009,2004-12-21,6833078,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.06865016156028039
437,438,98.64166,2005-09-20,6946493,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.11558899726237001
438,439,50.45349,2004-04-20,6723886,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.02545325633105424
439,440,37.96071,2003-10-07,6630078,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.0048950689231915916
440,441,37.133309999999994,2004-06-08,6747066,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.08158706294031658
441,442,116.1638,2005-12-13,6974842,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.03709029698706903
442,443,47.7308,2004-02-03,6687659,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.1065451852073324
443,444,36.69283,2003-06-10,6576732,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.07360850464993862
444,445,213.5569,2005-05-10,6890877,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.07093639779249376
445,446,99.77376,2004-03-02,6698934,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.09105885250754342
446,447,271.3441,2005-08-02,6923922,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.12372268795439864
447,448,22.22021,2003-04-15,6547710,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.02473948177329348
448,449,112.6473,2004-05-04,6730708,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.02334952781960767
449,450,101.7533,2004-02-17,6691531,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.0037204650310027725
450,451,79.40504,2003-08-05,6602921,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.06474695069093675
451,452,72.3328,2003-08-19,6608001,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.08740647465989135
452,453,72.68665,2005-05-03,6887390,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.05623681404326079
453,454,274.2418,2005-09-06,6939902,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.22218088830206412
454,455,69.26318,2004-10-05,6800269,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.08450234287153402
455,456,31.136540000000004,2003-12-16,6665618,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.20378634018541864
456,457,39.2393,2003-10-14,6631626,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.027861654671511343
457,458,31.136540000000004,2003-12-16,6664207,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.20378634018541864
458,459,251.7343,2005-11-08,6962947,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.15630168156214286
459,460,72.68665,2005-05-03,6887456,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.05623681404326079
460,461,30.324,2004-01-06,6673238,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.012336281549520257
461,462,18.529239999999998,2003-05-13,6561310,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,0.09766776113736786
462,463,76.55233,2005-06-28,6911193,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.18500438392085045
463,464,46.02763,2004-01-13,6677270,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.11407441108728072
464,465,122.1998,2004-07-06,6759439,CONOCOPHILLIPS COMPANY,CHEVRON USA INC,-0.010805378232710073
465,466,36.439826965331996,2003-05-06,6558610,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.16457422952035994
466,467,74.8171310424805,2003-05-20,6564865,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.03191838986469114
467,468,21.309030532836896,2003-04-22,6550542,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.01256603223449742
468,469,21.309030532836896,2003-04-22,6552241,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.01256603223449742
469,470,21.309030532836896,2003-04-22,6552243,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.01256603223449742
470,471,18.529239654540998,2003-05-13,6561274,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.03525390076964976
471,472,18.529239654540998,2003-05-13,6561041,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.03525390076964976
472,473,23.216089248657198,2003-06-03,6574566,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.2971042440769817
473,474,37.193809509277294,2003-07-15,6593264,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.2806715051153966
474,475,35.7682304382324,2003-06-24,6582588,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.1782844268083058
475,476,67.88705444335939,2003-07-22,6596832,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.008987593825016047
476,477,77.4967956542969,2003-06-17,6578971,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.03222713203339374
477,478,26.426139831543,2003-09-09,6617556,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.10142351150994498
478,479,37.8594207763672,2003-08-26,6610196,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.0666951438887168
479,480,77.8905258178711,2003-09-23,6623120,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.0032891980598234866
480,481,26.496225357055696,2003-10-21,6635795,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.2542299600091855
481,482,78.9322280883789,2003-11-18,6649555,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.1403117142265013
482,483,36.163631439209,2003-10-28,6638892,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.12445895032855561
483,484,37.96071243286129,2003-10-07,6629562,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.17753085101638927
484,485,25.3988342285156,2003-11-25,6651742,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.017897063276423163
485,486,25.3988342285156,2003-11-25,6654692,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.017897063276423163
486,487,36.163631439209,2003-10-28,6637515,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.12445895032855561
487,488,26.496225357055696,2003-10-21,6635191,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.2542299600091855
488,489,42.7652359008789,2003-12-09,6658890,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.03396156292221507
489,490,40.4662628173828,2003-11-04,6640586,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.02847581440708452
490,491,30.324003219604503,2004-01-06,6672387,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.0548454993445226
491,492,74.1813430786133,2003-11-11,6644407,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.15528657627968362
492,493,47.730804443359396,2004-02-03,6685358,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.18244431299769168
493,494,30.324003219604503,2004-01-06,6673239,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.0548454993445226
494,495,31.136535644531197,2003-12-16,6665117,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.0071256541255342015
495,496,46.027626037597706,2004-01-13,6675893,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.08465579152178537
496,497,100.6162109375,2004-01-27,6683024,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.08120549144740143
497,498,50.453487396240206,2004-04-20,6722157,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.024042754220601523
498,499,87.58212280273442,2004-03-23,6709638,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.18012555485633608
499,500,105.697402954102,2004-05-11,6733692,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.1772788391748128
500,501,56.4717292785645,2004-04-06,6717021,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.03369635780050026
501,502,114.33341217041,2004-04-13,6720358,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.024253110626112795
502,503,37.1333122253418,2004-06-08,6746658,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.01766599172537905
503,504,108.975570678711,2004-04-27,6727289,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.2340013235751881
504,505,37.1333122253418,2004-06-08,6745708,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.01766599172537905
505,506,103.486526489258,2004-08-24,6779333,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.08921676074203591
506,507,114.755821228027,2004-06-29,6755962,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.013735406648771353
507,508,57.0271148681641,2004-07-20,6764662,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.03147896026023893
508,509,39.4145545959473,2004-09-14,6790431,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.054844718172919256
509,510,102.04930877685499,2004-08-10,6773691,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.21407421055460563
510,511,56.255313873290994,2004-10-26,6809122,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.09921772506130463
511,512,130.067474365234,2004-11-02,6812369,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.07445098985338305
512,513,40.2280883789062,2004-10-12,6802959,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.09306079235694555
513,514,123.93954467773399,2004-09-28,6797252,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.006374140030738853
514,515,63.8744239807129,2004-11-16,6820010,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.04911771445684615
515,516,44.79060363769529,2004-11-23,6820696,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.011656024493599445
516,517,56.255313873290994,2004-10-26,6808602,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.09921772506130463
517,518,69.26318359375,2004-10-05,6800664,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.20959591173751635
518,519,44.79060363769529,2004-11-23,6822008,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.011656024493599445
519,520,40.2280883789062,2004-10-12,6803343,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.09306079235694555
520,521,40.2280883789062,2004-10-12,6804609,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.09306079235694555
521,522,63.8744239807129,2004-11-16,6817809,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.04911771445684615
522,523,126.582382202148,2004-12-07,6829537,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.07882732661222328
523,524,131.61572265625,2004-12-14,6831204,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.019962018727615504
524,525,183.881683349609,2005-01-04,6838006,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.14186514815272439
525,526,117.85488891601601,2005-02-22,6858768,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.2137322256548766
526,527,180.528366088867,2005-01-18,6843511,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.009916692730839088
527,528,226.219299316406,2005-03-29,6872753,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.07003818216262957
528,529,213.233703613281,2005-02-08,6852294,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.21802289544416464
529,530,74.4365768432617,2005-04-05,6875339,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.07680605778035816
530,531,42.9935493469238,2005-04-12,6878669,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.09384272197923939
531,532,221.78385925293,2005-02-15,6854602,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.009870678842642578
532,533,106.890174865723,2005-03-08,6864215,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.16434962968154024
533,534,106.992500305176,2005-03-22,6869978,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.054366426911061784
534,535,232.5938,2005-03-15,6868401,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.016052887159123525
535,536,74.43658,2005-04-05,6874580,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.07680605778035816
536,537,219.7331,2005-04-19,6881394,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.2534165956494885
537,538,42.99355,2005-04-12,6878350,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.09384272197923939
538,539,42.99355,2005-04-12,6878667,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.09384272197923939
539,540,114.1073,2005-05-24,6896868,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.044836534221088645
540,541,237.8274,2005-06-21,6907933,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.04704213517843174
541,542,274.4611,2005-08-09,6925837,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.10814902902501185
542,543,236.2432,2005-06-07,6903139,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.015229384736470435
543,544,249.1121,2005-07-19,6919017,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.023895916424778774
544,545,76.55233,2005-06-28,6911417,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.056832001878032896
545,546,76.55233,2005-06-28,6911161,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.056832001878032896
546,547,127.6535,2005-07-05,6914033,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.027308742236879964
547,548,127.6535,2005-07-05,6914082,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.027308742236879964
548,549,251.4254,2005-10-11,6954545,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.0492724465151035
549,550,76.04436,2005-10-18,6956063,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.07706119992818472
550,551,123.9036,2005-08-16,6929754,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.18473415369775545
551,552,76.04436,2005-10-18,6956064,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.07706119992818472
552,553,133.812,2005-10-25,6958309,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.031406641649851616
553,554,133.812,2005-10-25,6958363,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.031406641649851616
554,555,122.5602,2005-12-20,6978210,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.030008905141759315
555,556,147.4953,2005-09-27,6949488,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.08950581322832167
556,557,116.1638,2005-12-13,6974843,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.21020529913619884
557,558,71.2425,2003-07-08,6590001,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.02296748251953348
558,559,39.41455,2004-09-14,6792598,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.054844718172919256
559,560,106.9925,2005-03-22,6869522,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.054366426911061784
560,561,114.1073,2005-05-24,6897246,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.044836534221088645
561,562,23.216089999999998,2003-06-03,6573416,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.2971042440769817
562,563,57.02711,2004-07-20,6765053,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.03147896026023893
563,564,28.85987,2003-12-02,6656877,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.3096585302998913
564,565,42.99355,2005-04-12,6878655,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.09384272197923939
565,566,98.64166,2005-09-20,6946114,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.16165822913243866
566,567,18.529239999999998,2003-05-13,6562231,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.03525390076964976
567,568,64.63029,2004-09-21,6793712,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.05625605933971574
568,569,61.64009,2004-12-21,6833078,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.04537987170858415
569,570,98.64166,2005-09-20,6946493,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.16165822913243866
570,571,50.45349,2004-04-20,6723886,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.024042754220601523
571,572,37.96071,2003-10-07,6630078,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.17753085101638927
572,573,37.133309999999994,2004-06-08,6747066,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.01766599172537905
573,574,116.1638,2005-12-13,6974842,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.21020529913619884
574,575,47.7308,2004-02-03,6687659,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.18244431299769168
575,576,36.69283,2003-06-10,6576732,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.2582323886969674
576,577,213.5569,2005-05-10,6890877,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.13229476688473057
577,578,99.77376,2004-03-02,6698934,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.09616041259012831
578,579,271.3441,2005-08-02,6923922,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.017857144578328113
579,580,22.22021,2003-04-15,6547710,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.04252679174101569
580,581,112.6473,2004-05-04,6730708,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.028041287697433876
581,582,101.7533,2004-02-17,6691531,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.11298801937589603
582,583,79.40504,2003-08-05,6602921,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.12229408703391917
583,584,72.3328,2003-08-19,6608001,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.19636811749563593
584,585,72.68665,2005-05-03,6887390,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.02559009778612279
585,586,274.2418,2005-09-06,6939902,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.24026118409180788
586,587,69.26318,2004-10-05,6800269,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.20959591173751635
587,588,31.136540000000004,2003-12-16,6665618,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.0071256541255342015
588,589,39.2393,2003-10-14,6631626,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.13200380227645392
589,590,31.136540000000004,2003-12-16,6664207,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.0071256541255342015
590,591,251.7343,2005-11-08,6962947,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.05725352970308086
591,592,72.68665,2005-05-03,6887456,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.02559009778612279
592,593,30.324,2004-01-06,6673238,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.0548454993445226
593,594,18.529239999999998,2003-05-13,6561310,CONOCOPHILLIPS COMPANY,ECOLAB INC,0.03525390076964976
594,595,76.55233,2005-06-28,6911193,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.056832001878032896
595,596,46.02763,2004-01-13,6677270,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.08465579152178537
596,597,122.1998,2004-07-06,6759439,CONOCOPHILLIPS COMPANY,ECOLAB INC,-0.17673291415202413
597,598,36.439826965331996,2003-05-06,6558610,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.050554649011117406
598,599,74.8171310424805,2003-05-20,6564865,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.06429162021491226
599,600,21.309030532836896,2003-04-22,6550542,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.026462524964130422
600,601,21.309030532836896,2003-04-22,6552241,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.026462524964130422
601,602,21.309030532836896,2003-04-22,6552243,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.026462524964130422
602,603,18.529239654540998,2003-05-13,6561274,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.005321098309187023
603,604,18.529239654540998,2003-05-13,6561041,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.005321098309187023
604,605,23.216089248657198,2003-06-03,6574566,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.07247965045812996
605,606,37.193809509277294,2003-07-15,6593264,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.11482786295995065
606,607,35.7682304382324,2003-06-24,6582588,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.11557205856843263
607,608,67.88705444335939,2003-07-22,6596832,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.08945875260318621
608,609,77.4967956542969,2003-06-17,6578971,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.11178525256318586
609,610,26.426139831543,2003-09-09,6617556,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.021047552949024564
610,611,37.8594207763672,2003-08-26,6610196,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.02514445157567887
611,612,77.8905258178711,2003-09-23,6623120,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.0033769841131809416
612,613,26.496225357055696,2003-10-21,6635795,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.08341894304004692
613,614,78.9322280883789,2003-11-18,6649555,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.10893476803381064
614,615,36.163631439209,2003-10-28,6638892,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.01077141922694155
615,616,37.96071243286129,2003-10-07,6629562,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.10075098053907963
616,617,25.3988342285156,2003-11-25,6651742,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.06246021581562139
617,618,25.3988342285156,2003-11-25,6654692,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.06246021581562139
618,619,36.163631439209,2003-10-28,6637515,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.01077141922694155
619,620,26.496225357055696,2003-10-21,6635191,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.08341894304004692
620,621,42.7652359008789,2003-12-09,6658890,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.16711801825568212
621,622,40.4662628173828,2003-11-04,6640586,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.3322488090372705
622,623,30.324003219604503,2004-01-06,6672387,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.01926822068621679
623,624,74.1813430786133,2003-11-11,6644407,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.039371685718385854
624,625,47.730804443359396,2004-02-03,6685358,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.06851680474688718
625,626,30.324003219604503,2004-01-06,6673239,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.01926822068621679
626,627,31.136535644531197,2003-12-16,6665117,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.13505100410022622
627,628,46.027626037597706,2004-01-13,6675893,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.0888039321420501
628,629,100.6162109375,2004-01-27,6683024,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.08308275703104018
629,630,50.453487396240206,2004-04-20,6722157,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.0329214825763115
630,631,87.58212280273442,2004-03-23,6709638,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.2553935779487072
631,632,105.697402954102,2004-05-11,6733692,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.20576391599716054
632,633,56.4717292785645,2004-04-06,6717021,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.07445682879200942
633,634,114.33341217041,2004-04-13,6720358,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.12271902388638796
634,635,37.1333122253418,2004-06-08,6746658,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.04106668807751439
635,636,108.975570678711,2004-04-27,6727289,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.021054041796813465
636,637,37.1333122253418,2004-06-08,6745708,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.04106668807751439
637,638,103.486526489258,2004-08-24,6779333,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.012624121170971291
638,639,114.755821228027,2004-06-29,6755962,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.16702767869903787
639,640,57.0271148681641,2004-07-20,6764662,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.02966054317291354
640,641,39.4145545959473,2004-09-14,6790431,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.03796547018810566
641,642,102.04930877685499,2004-08-10,6773691,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.2399729932415029
642,643,56.255313873290994,2004-10-26,6809122,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.031459524415700164
643,644,130.067474365234,2004-11-02,6812369,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.024447532356832006
644,645,40.2280883789062,2004-10-12,6802959,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.14605853365642915
645,646,123.93954467773399,2004-09-28,6797252,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.13573849016472866
646,647,63.8744239807129,2004-11-16,6820010,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.009902884650047655
647,648,44.79060363769529,2004-11-23,6820696,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.1134150785595844
648,649,56.255313873290994,2004-10-26,6808602,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.031459524415700164
649,650,69.26318359375,2004-10-05,6800664,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.12441123909736491
650,651,44.79060363769529,2004-11-23,6822008,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,0.1134150785595844
651,652,40.2280883789062,2004-10-12,6803343,CONOCOPHILLIPS COMPANY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,-0.14605853365642915
